Year,average_rain,pesticides_tonnes,avg_temp,Area,Item,hg/ha_yield
1997,212.24630148274267,1563.081954651093,19.610223272879622,China,Soybean,2.2194708237874194
2015,2916.658174798458,2548.329805161769,26.81621848580928,Australia,Maize,7.2997659239294705
1996,2841.7978431709953,301.08302870116034,24.717293009085115,India,Potatoes,16.485794314257507
2019,1554.2210616931784,777.1827026339403,15.587468858866107,China,Soybean,2.7055186373873847
1996,2986.144909170016,4738.809762175786,31.180237189334715,Australia,Maize,5.878665541581082
1992,2086.232126190281,2718.8482016463813,22.298509565233918,Brazil,Rice,4.636477871512713
1990,392.8011053011163,326.612025263589,30.563400472836793,USA,Soybean,0.5229108411534211
2014,529.6109574313566,3468.507916260169,20.15031340470548,USA,Potatoes,26.06865009539308
1990,2765.1103628349856,318.39632169438335,34.61713884788098,USA,Maize,6.103219191402432
2004,1964.1461660189595,3696.9823929614013,29.262233962532406,India,Soybean,3.9865392257773893
2002,2560.914154640583,3752.313981382934,34.14875512781434,Australia,Rice,3.006721868546741
1997,2715.155018974764,3258.8840889887706,22.858161972746473,Australia,Soybean,2.023249909269827
1994,1454.237631590681,3663.700677650555,21.842278307267513,Australia,Maize,8.663121188183487
1998,335.8726644147405,448.9492472551581,28.886345233131447,Australia,Soybean,1.8182763868027516
1990,727.1849769125017,3636.6349562527853,32.00728157533575,India,Potatoes,21.055414608233978
2024,386.40145244681827,692.0747154221759,34.103644896638954,Albania,Wheat,0.6766822529069288
1991,728.4715679558205,1704.1344772865007,18.113797650812494,China,Maize,9.020466016005145
2012,1349.492194076455,4714.298814968158,29.96761434606597,China,Maize,9.91994694072186
1998,530.9510694419591,2519.348633519109,15.266139940888419,Australia,Maize,7.070632699304028
2023,666.8530938549611,4837.457896094239,23.63935866863613,Brazil,Maize,9.488443670732558
2003,1448.3009898007017,453.7230698448204,14.49620371022998,USA,Soybean,3.01488785385891
1993,1152.478661087771,2393.0074318202687,18.68493404375847,India,Potatoes,20.987024447402387
2019,1509.4427477265147,321.38757818158456,33.28395918016148,Brazil,Rice,6.093938326212924
2020,1401.6816777253737,3154.7492093724313,13.652267494327152,Brazil,Potatoes,19.998848721462796
2000,2004.5384727436738,402.74793682889674,25.810022378379912,Australia,Maize,6.816928424492224
2024,2824.1307368523926,885.0853346764828,24.823856823185082,India,Sorghum,2.620651360867396
1997,502.02014764387894,1301.5632472457096,13.018458817724662,China,Soybean,3.397872487598666
1992,477.92841806574575,3746.231819805771,18.149476094220304,USA,Sorghum,1.2447637400003309
2003,2587.8571110545254,828.1709729021931,24.07453761288164,China,Soybean,3.569135955211717
2002,1617.9107730268856,4234.6939459324085,14.679465224712256,Brazil,Maize,7.083522988225441
2021,2345.9340659916384,668.2006547656963,30.015591410320386,USA,Soybean,2.780441878313665
2023,803.181330100388,185.86980086008012,34.30391273836875,Albania,Maize,6.920506977763876
2008,2520.815204869145,1981.2766406586425,15.368984999061801,Brazil,Potatoes,14.876318986238106
2005,2786.7705477395484,4897.413793436763,14.672799119764399,China,Wheat,2.213431250314283
1991,1979.352443530167,560.6077166659984,21.373376794936114,China,Soybean,5.061878091871517
2006,496.46126012664627,517.575035757749,28.694131928500806,Australia,Maize,4.810220671680426
2023,2706.8254796377487,3758.3208888701633,17.040015255881286,China,Sorghum,1.480512171848031
2005,2418.9656366361996,1567.686853027891,10.49699771743201,India,Maize,3.1771250740704318
1991,2302.4577742405713,3589.2352699563276,23.53051570082235,Brazil,Sorghum,2.3078948899732747
1991,302.83892893656355,1008.0528413223832,33.91501419418269,USA,Soybean,1.2895099198873288
2015,2437.0950707195193,2305.759251048833,19.78192138517364,China,Rice,5.402164407194244
2002,586.2628293113996,1333.7964899671001,20.50336385457751,Australia,Sorghum,3.440068318428596
2020,822.6812933512874,2263.1257922466434,34.22254292785095,Australia,Maize,6.794465626856608
2023,1815.9775376339212,3847.7944920006657,27.36519029066821,China,Soybean,4.340160037857402
1992,941.9461641672725,3812.429602983532,27.97929807105313,India,Maize,8.02763326192635
1997,2051.7749776733754,2583.7037154918808,24.06755013427669,Australia,Rice,4.336978729242743
2012,1902.5972535574285,4642.5755001680445,34.36523027158104,USA,Wheat,3.5152065692274954
2003,502.8188744371354,1326.2826712168871,27.221662110638903,Brazil,Rice,6.698518151363366
2016,2036.8408228562178,1209.153642084973,32.37581879012924,Albania,Potatoes,13.66545858979229
2018,2787.073747509804,3072.8939418654145,27.48447164333053,India,Soybean,2.230463639114708
1990,651.1077345203328,3110.2722007417774,28.3778956210099,Australia,Rice,5.921922265568925
2006,1871.7736586400847,242.2347974292202,17.260273053556162,Brazil,Wheat,2.236844384119088
2019,1157.2230414227433,3042.810784810619,17.586967450345476,Albania,Maize,6.945612872057618
2002,1486.912680966091,1878.4364251715817,29.57461623940073,China,Soybean,3.715943662986382
2010,1003.6005014211157,3739.73820134959,17.41765722924749,China,Sorghum,3.6863990475040067
2008,1191.5657817735469,4042.4472660809115,24.069251770038292,USA,Rice,8.353997398372407
2008,280.9531051463604,2765.2475595397127,16.23380777266755,Albania,Wheat,0.7173010332620189
2014,2948.344866168218,18.50810719630278,30.424584520226734,China,Rice,4.50306838882366
2011,1949.439781803695,3185.465392731544,12.76253378069225,China,Potatoes,23.608505023746627
2020,1601.9756533828788,3746.9175855330122,30.73616599404161,Australia,Soybean,2.43027869542886
2006,1274.4029786009148,1252.426498495256,25.068245012690046,USA,Maize,10.591962334118874
2012,1710.2487647072774,2328.583545692536,14.672738370676932,Brazil,Wheat,2.372768472864751
2021,1264.2967964042512,4828.975850824823,23.550884637652956,China,Rice,7.554720843447838
1999,1207.7421969822853,1497.5966114365763,17.06247092118351,India,Soybean,2.816655765796623
1999,1499.0503168216367,1123.5347226982865,18.086683368262413,India,Rice,5.825725702323265
1997,972.7524942793343,1062.1654044852705,18.788201039922008,Brazil,Soybean,2.7267743077246713
2009,704.1397199069993,2798.4161634264415,11.582981174308024,Albania,Potatoes,18.481030677062236
2021,1758.4965149048219,4749.437635526952,34.64904211003544,USA,Rice,5.540126496063855
2003,2559.743221220843,3047.36374470977,10.788365703280602,Australia,Potatoes,13.587873102567341
2017,627.9188976324984,1523.5823699859232,26.56242182960696,India,Sorghum,3.2446993218241076
2013,291.6561536918122,3196.463192556596,19.280691193935766,India,Sorghum,0.7842934489068978
2004,891.0728864313012,3127.9630650129593,26.150257273667474,Brazil,Wheat,4.223539969235605
2011,2943.2178016706703,2988.6564272909745,18.906206327189594,Albania,Potatoes,13.57790701160783
2019,2520.52260648135,805.536772372627,26.843766156471467,Albania,Soybean,2.3731203296214525
1993,1868.4249498800705,3176.488328731521,28.23088773670902,Brazil,Wheat,3.9610765055998662
2002,2801.8969626807807,2156.5206180473533,27.26381600999112,India,Rice,4.081712729475335
2012,1446.781527144285,102.77437252893651,12.849049533953806,USA,Rice,4.912864950258708
1997,2953.185687210487,2703.424790866001,26.422330866367115,India,Soybean,2.7664078152307012
2007,1029.6457263339953,4946.4410586399035,16.999688736352432,Albania,Maize,6.544220983224393
2001,872.8560986446295,1755.2005583114778,10.720034264233337,Australia,Maize,6.219033821749987
2020,1986.5349632116308,4828.140499410105,20.37076679722385,India,Rice,6.043963649518959
2003,1258.8311102610091,490.0666508963468,20.838577570095026,USA,Soybean,3.8362933362670155
2023,1953.823517533522,3664.926078177858,21.679353333811164,China,Maize,10.20000876805479
2007,1053.9874512475203,580.5066733675483,27.620604134767905,India,Potatoes,21.36739614139564
2023,1930.171119146375,1375.122152040818,17.721095228561477,Brazil,Rice,6.26754318968587
2000,972.0895296381018,2858.4957682574004,17.882012827598064,China,Sorghum,2.5344525206178923
2001,342.7217926928918,2967.970672943977,11.513806406031515,Brazil,Potatoes,9.517069456321607
2004,2753.9805253849136,3878.3044729985145,27.170530399807397,Brazil,Soybean,2.4171700833321776
2020,2672.974565245694,3080.403922064922,24.1956522849896,Brazil,Sorghum,2.2704967164437693
2018,2918.2348179634814,2972.137374858998,18.7356278173447,India,Potatoes,15.159314998258793
2015,2206.276093419933,4562.6419040758,27.629724472933866,Albania,Maize,5.604231812817782
2007,2111.619297658848,2266.2821535236944,23.433943730671928,China,Maize,7.523375406144556
2021,1765.2085962095261,1134.0762356883247,21.731123646763493,USA,Sorghum,3.5162094883589012
2011,552.6387657870634,817.3250392679149,22.783113591528164,Albania,Wheat,3.492078923618747
2006,729.8588706579561,2005.973038079404,25.90870313167641,India,Rice,6.999341338266029
2012,1010.5151282831014,3566.6362484165415,26.500065114364986,Brazil,Sorghum,4.436566275431813
2013,2692.437815205504,222.2919898002055,17.22394547851793,USA,Soybean,1.6377924714010987
1997,684.3146688886104,653.9763986819365,13.51858408477883,China,Rice,6.144928388945038
1995,2784.044888566094,539.5061659171607,13.915854529762969,Albania,Potatoes,12.520270686703775
1994,1663.8000525439681,2930.398263726779,25.984772147575043,Australia,Soybean,4.386522190115853
2018,2203.594979324602,1221.8946061510187,31.82183214417815,Albania,Soybean,1.8594788491865246
2017,508.68456270558625,839.6345472239685,20.237406958638793,USA,Maize,10.046895591337998
2000,953.2939365725505,2967.9258915176815,14.238004008236558,India,Potatoes,20.22748828927461
1990,2883.852102907994,3808.9364781073723,28.915062457346366,China,Maize,7.092030798484952
2008,945.2198514032478,1667.4530330987952,30.812236860486212,USA,Maize,9.386055058779371
1998,1030.260817095209,2895.2409823262146,32.014561078024165,Brazil,Wheat,3.347223402027919
2016,753.2726775550225,499.64082186530635,25.17078572284333,China,Maize,10.194342885799921
2023,561.4062628591226,4676.6032419832745,31.51821398470212,Albania,Rice,4.761956264498249
1993,853.1213960711943,1691.1119647207165,10.385373961210192,USA,Soybean,2.6221882400273038
2007,1998.5152974622356,4987.553408935772,12.680895044238088,Albania,Maize,5.931180181822871
2004,1475.0296538099778,4893.152901690412,12.314401676302468,Albania,Sorghum,1.3040023690381453
2002,1750.516341746116,3896.3290121856994,27.815117106368326,Albania,Rice,6.525200858496434
2008,542.621520544868,110.13480608076392,11.739544588589476,India,Potatoes,19.494931386442346
1995,2445.92605205612,2721.939852717973,22.409109311657676,Albania,Soybean,2.5009581496194015
2001,2395.465161623574,443.3137379956574,21.81767246590723,Brazil,Sorghum,1.9174380926052303
2006,260.45175119949107,4476.738749547965,17.767588088956025,Brazil,Sorghum,0.5
2012,1273.8422646288539,3950.2849007105406,31.760129248552495,China,Potatoes,24.985579825439224
2015,392.5576855192139,4861.978479212458,14.2608300469999,Australia,Sorghum,0.5
2018,2417.8961823618824,3045.830936217479,18.811569609980996,Albania,Rice,3.5877204268451366
2022,2264.3551127519722,2615.6422943768466,29.35428750057323,Albania,Potatoes,14.845926396316585
2016,2725.566664020837,2599.6795411624944,10.760557859832106,USA,Sorghum,0.9113139810206696
2014,861.9310850687209,1938.377388527181,26.823760006159215,India,Potatoes,21.648147617339887
1999,1477.628472757837,2348.7634354734137,30.409943159039265,Australia,Potatoes,21.726285955121284
2012,716.5660560603137,3180.708789845398,33.30669597095418,China,Maize,9.14938172059543
2010,1239.4578165275345,4665.408561705823,31.907416012287122,Australia,Maize,8.44935390261677
2010,1662.2811043872753,2983.462847897595,17.98460292084213,Albania,Maize,6.673812398505947
2002,349.3262115480491,4287.008552163662,24.659103533073814,USA,Sorghum,1.9837866113529166
2022,2201.6371498966787,4315.271757399478,11.932337328761646,India,Soybean,0.5
2013,1721.2214090390107,2598.975052482813,16.446750088700213,China,Rice,6.230180422970816
2000,2521.0852481898855,1743.8735110731318,12.355559468687684,Australia,Sorghum,0.5
2006,960.9854033353522,3201.4736279270846,17.879682253849097,China,Maize,9.25321625291215
1993,2729.2990947539124,2234.9279361550653,31.879680336468223,Albania,Potatoes,13.838030448111207
2014,2996.343908485241,416.38992793644513,18.679170991857315,China,Sorghum,2.815557345698009
2019,2774.0356274574883,1895.267411157844,24.04745257503566,USA,Potatoes,18.72177789285588
1998,2378.0989323328317,4970.419968866131,20.83452120287352,China,Potatoes,19.424233801306542
2010,2474.6326480465864,252.07423143117316,21.472913107468383,Brazil,Potatoes,15.332414906034414
2009,1806.4838791248421,3486.367890385624,34.23930129591396,USA,Wheat,4.01392613364428
2008,732.4308161553093,4207.531638305523,17.403861706596448,Australia,Soybean,1.9209427803495829
2008,2095.7139184136086,3247.14225834214,25.683111738079283,India,Rice,5.329687086010226
2001,2195.7084057678085,2853.043673504817,20.501566739486176,India,Rice,3.2954817545131645
2006,2959.078392750136,3540.696540724,11.528654526192156,Albania,Maize,3.6313164983993587
2017,1715.6436855177012,2152.420259125282,22.2332707906059,Albania,Wheat,3.919022815401279
2024,959.8332420701579,465.895069171295,30.333583226127708,Brazil,Sorghum,2.636092398979193
2007,2114.283060870619,4812.2350539738745,12.46882421704221,Australia,Sorghum,0.5
2003,2942.2522950660727,2167.1808422211384,11.739796184907725,India,Rice,2.8068047628658377
2024,696.1989431534632,3330.2922934684075,13.840788009831666,India,Soybean,2.219254135865146
1996,1112.7941718996876,2661.2390800775834,29.110002784732654,India,Potatoes,21.46736919158904
2002,1717.266670563507,282.81862916799724,28.09988460361845,India,Maize,8.79836500308692
2007,676.6009776696135,4764.205538952767,24.125444222652764,China,Soybean,4.820741568762814
2002,262.2177906558274,3964.760758310473,21.70566010231581,Australia,Rice,3.619793249122088
2020,1143.5527428355017,753.9984934022807,32.20814536756555,USA,Wheat,4.106767050477513
1991,2623.0382442029627,4908.427892678451,29.167445595837062,USA,Maize,7.379807511147206
2005,321.7115181064015,3687.1378471368225,30.29855628254513,Brazil,Rice,3.2382940620878182
1998,1401.001365247369,2366.8850356372614,30.331557533766357,China,Sorghum,3.083219828721995
1998,2334.162164193031,3060.7365822322704,26.06792886863895,India,Maize,5.970832810370444
2000,2868.9112713504787,542.6160432528416,21.450365607898647,India,Rice,4.543024784094598
2011,2959.3311172124104,2806.4534349778987,31.61694381464126,Albania,Sorghum,1.8283085814050453
2022,1381.5142657044767,377.56874936512645,33.150185440081266,Albania,Sorghum,1.7863582831000295
2012,2861.0760242615293,2728.827733025317,10.595151081458575,Brazil,Potatoes,13.673701062876507
2023,299.1731251864185,2767.9514869262994,11.288871831656282,India,Wheat,0.5
1998,2288.5674263959577,4373.449537952112,33.96858242271093,Brazil,Potatoes,14.995019640393368
2013,1999.6888969741162,3628.0369263587468,16.92901534610487,China,Rice,6.6226714902777575
1997,898.6612012412264,1255.266437153449,31.834235991235467,USA,Soybean,3.382998383990628
1996,1620.491801903017,4443.246449517405,19.719877974035064,India,Potatoes,21.916593001539894
2007,562.7504657293878,2870.480897591549,12.97750144023389,Australia,Soybean,1.5783602872938198
1992,2640.472022664371,3035.8335980844286,12.011080005233357,China,Sorghum,1.1278800078726368
2017,1202.1146395278142,853.2170324186699,13.912697477011413,India,Rice,5.273016491272289
1995,1952.9245173040063,4290.290243885878,16.24732987168412,Australia,Wheat,3.3510915765105818
2010,644.5736016043343,4655.515923932555,22.212958848270656,Albania,Soybean,2.7052751494516776
2017,777.2615649673799,3877.2033409795918,27.53744751414459,Brazil,Rice,6.519244315228582
1990,2977.4778382488257,4704.354738698581,34.659964412132496,Albania,Soybean,0.9098299413085704
2010,2308.641904435722,1518.4765215705058,21.037668582229276,USA,Potatoes,18.525840146819178
2024,2893.5212353673983,4306.984650130228,22.954623558577744,Albania,Rice,4.400711779146855
2002,1028.3832625937234,2449.5767828900753,23.04539253458139,India,Potatoes,22.383885615536013
1999,660.7760545354971,827.9468426884887,23.485858887198404,Australia,Maize,8.603903248917588
1999,1608.5916977407267,3347.314989176672,22.943516427611556,Albania,Rice,5.848822573884104
2002,1585.0711902365615,3423.7601508223356,10.219368876547946,India,Soybean,1.1802836443579559
2013,689.850238522366,1441.753323645884,10.043120552746018,USA,Maize,8.514275063185181
1991,2253.0147948279487,147.1917248215746,12.441657953153072,Australia,Potatoes,13.609706625394917
2011,1212.9770964284553,1007.2378228369611,12.538915085729471,Albania,Potatoes,17.036378156072875
2006,721.8226466054483,2004.8899628926947,27.622422723869903,Brazil,Soybean,2.918990191382046
2003,1129.5535047212074,846.138926188744,15.122900812899994,Brazil,Maize,7.3430381809968
1999,1778.2443589780423,978.2094417156248,32.367852618890325,Australia,Sorghum,1.7904258839783105
2024,2234.118610105241,1963.039415267525,33.21515823942549,Brazil,Wheat,2.270468532630467
2014,1549.2944809609567,4809.315205399716,34.39733344739747,Albania,Soybean,1.3438492108779836
1992,1671.6659715194457,3823.575141884165,33.4770326221755,Albania,Potatoes,18.24759752556331
2006,589.0486206396955,1605.544522120555,16.797208047963117,Australia,Rice,4.663249229428058
2001,2761.1345891830497,4758.504303903555,22.744421117587812,Albania,Maize,5.949584521490393
2013,2800.4277543777243,3231.777493371076,14.386374254923524,India,Sorghum,1.0057534688859602
2018,2113.5944531704104,2282.6937267542994,30.15524137931083,USA,Wheat,3.3649417762895344
2014,249.36794501526919,2346.817992786184,32.210792628602405,Brazil,Rice,2.0029353971823127
2015,1703.807804529313,2059.6148944986053,31.28222098243787,India,Maize,7.552211916943027
1990,1961.813121848118,1172.630342204239,20.834173717420875,Australia,Sorghum,2.937384591812543
2009,2985.031824282708,1939.2946391463915,28.966847117169525,Brazil,Soybean,1.5412896283226163
2017,2988.9874745454313,2644.202956376529,12.439479239406737,India,Sorghum,0.5
2005,2601.3114589115607,2644.856480143803,11.006119265481267,Albania,Soybean,0.8737140349089634
2006,378.7267776731179,3811.0671420404647,28.83091035771902,Australia,Maize,4.356136497763805
2017,2869.1738941804438,1800.4013072151893,20.633881858217094,Australia,Sorghum,1.1573200593782251
2001,1915.4514920255974,3586.8221662267224,34.88873161848923,Brazil,Wheat,2.5278140853875075
2016,2442.4829573417023,2894.678275455736,12.43135539638831,Albania,Sorghum,0.5
2019,1340.13997912039,4809.608568588904,31.39069203838084,Brazil,Maize,9.015944926073752
2023,1095.0745194568512,1932.5717809095736,21.999576638224795,China,Rice,8.531111079662631
1995,1497.0836073546623,4507.070156661343,30.678754887596927,India,Rice,6.250397961418441
1996,611.2486363127153,4105.006311018464,30.42818205425362,China,Sorghum,3.118835930508636
2021,1199.7851885092568,3191.94478010139,32.899800034051935,India,Sorghum,2.723789768605284
2021,2601.3289993511803,3276.027189043165,17.44625028215257,USA,Soybean,1.6872548341850588
2014,306.26136153046815,432.4031736859893,33.74498383655008,Australia,Maize,3.8928743109040944
2022,622.4585311088925,4751.620781911228,13.791674008940507,Brazil,Soybean,2.4956441449198454
1996,550.3252470185595,543.6109568437621,12.049219439837263,USA,Wheat,2.929174605598014
2001,1328.6115195606385,2820.5342106301005,20.79038793430873,USA,Rice,8.044922546652899
2005,2991.5633224944127,1657.0532942412808,30.708074216046064,Australia,Potatoes,15.005444566002392
2005,685.4022045918715,2154.9613716663603,21.83552826583614,Australia,Potatoes,21.11836245487819
2002,607.3514188779284,3054.813224075717,30.732166938262854,India,Maize,8.54378917037951
1996,2762.1560433732325,4545.168375632785,28.24217014485763,China,Maize,7.410046508554805
1998,2669.741447504704,2293.2599466257843,15.23570965347334,Albania,Potatoes,13.134940512701416
2021,290.27303599035247,4938.770480979141,33.722040622486595,India,Maize,4.391288878670501
2000,2304.776688502082,2968.1322061039837,11.519529215735085,Albania,Rice,1.6625800570791187
1997,2035.3039641340029,811.1641737844507,32.45699268859487,USA,Wheat,2.6118968350704757
2022,2349.6742675875853,958.1463812079489,17.61108622475935,Albania,Wheat,2.530336682373706
2012,1584.606873428582,3583.3940675903627,22.503702079109985,China,Soybean,4.8643235172468975
2014,2975.8618116552275,261.48499327447496,20.558796817518363,India,Rice,3.8403776869973405
1997,322.77165239069694,2406.904465348912,14.295863922922905,Australia,Maize,2.570989539404004
2011,856.2404419306561,749.6133579195479,18.95367166004233,China,Maize,9.417738546100038
1993,1310.3287635261222,2171.760989537446,14.82336090731988,China,Soybean,2.599652528222436
1992,1459.378236383969,3752.08793613788,15.097161886513096,India,Soybean,2.399623148535014
2018,2779.828727558652,2299.4765119247563,14.676420900659508,Australia,Maize,4.7615450117085185
2018,1768.0122194163248,825.6210338148255,22.225434508664854,China,Maize,10.480573096267488
2023,326.31078745710283,1267.1075980796456,29.94828418778289,Australia,Rice,2.547200811059868
2023,1342.0162975918531,1844.0225473743901,24.224250844031026,Brazil,Soybean,4.035445553903532
2017,1366.1731546333958,357.1103055972094,32.33016471377105,Brazil,Rice,4.400159223024481
2002,2903.3746276257975,2925.8448040447984,25.913612214418105,Brazil,Sorghum,2.688864728951784
2004,1877.7518548591029,3041.5936184774705,27.23350289081511,Albania,Maize,8.462043024046691
2012,1979.8229992450288,320.1381163915116,26.69018074317508,China,Potatoes,25.638184461678055
2015,2197.1084875035585,2017.5334926590685,21.236479829593527,India,Potatoes,15.86951640789249
1993,2356.110083909945,2075.8634075947775,27.23347055500207,India,Sorghum,2.0297294159910866
2015,1978.1429965669697,1675.75964707748,11.74269366172403,Albania,Maize,6.041020230611565
1998,864.1441831750194,2793.121304252248,31.496286797891578,India,Soybean,3.0268300137706214
1994,2647.3285601552598,1736.3278753999577,29.445303586097936,Brazil,Potatoes,15.68629651451132
2021,2249.9354411497643,2087.882304594252,16.130748955791972,China,Soybean,2.0007809615071603
2009,2277.2373582714763,3989.642501733612,29.20081135635206,India,Potatoes,16.23858900816795
2000,2990.3588698572976,818.9256835967052,10.316065035000463,India,Soybean,0.5
2004,2447.0742976172846,3099.3823295640705,15.43116431202201,USA,Potatoes,17.33548504115247
2021,2521.623928834429,2532.9160644373196,11.628430966772399,USA,Soybean,1.1269197813444969
2017,2863.9354439884437,1532.3074710219519,29.505672915447366,USA,Sorghum,2.161184016774603
2011,623.1751995769027,3640.3979358871493,28.89685377945968,China,Rice,7.631835344129046
2006,1593.63665413859,2760.4299141103284,30.340900595045767,Brazil,Soybean,2.9681102202761496
2015,1825.5876660542053,2392.03401953387,10.112042333138222,Australia,Rice,3.6730189640583486
1996,1121.9720418228812,3341.6698807082885,22.530818166960202,Brazil,Rice,6.611525996372755
2015,2550.3293629046157,4013.4286368269904,27.620904937933414,Brazil,Maize,6.318596342177233
2014,2334.7749406080256,4863.617262267545,13.885028218475387,China,Sorghum,1.6134707322101725
1999,2218.4726086227474,3150.458338198104,26.244768187815616,China,Rice,5.706349452330071
2008,2992.018431322867,4373.455527147911,12.102752482742144,USA,Wheat,0.6893004398062464
2000,926.2678455434934,15.446789704555147,14.53314640260783,India,Rice,4.464700396461307
2002,2259.2803046911795,2655.8761067021974,21.894920374865023,Albania,Soybean,1.4800140112975062
1997,1743.9325297365217,1081.0912683632885,26.33912881702755,Albania,Rice,6.229342764012092
1993,1076.3697109828531,480.0203608448545,13.646728173847402,Australia,Soybean,1.0511921505675192
2020,649.6432380247523,2664.5353751513167,14.630583270773448,India,Soybean,1.676339133330778
2017,2708.474743789132,3736.6642656839795,15.111159176641575,Australia,Wheat,1.4523754145617742
2000,1867.2753515819668,2067.239887147155,15.96752011747446,USA,Rice,7.267201987299889
1990,2509.814745394225,3353.83617222873,15.663846213157282,Australia,Rice,2.802232095638157
2013,1726.9659552043256,2453.6990766663403,19.87872771244092,India,Potatoes,21.37223600691246
2020,815.9358258312548,2191.058471137536,26.34474127091807,India,Potatoes,22.405669850420075
2015,1145.1366766809106,1458.3806357749445,20.95079457836174,Albania,Maize,8.216477562413838
1994,1268.3087589259303,1919.1416373600127,29.399347718747205,USA,Soybean,4.5070355436992315
2009,2924.2174750103663,1755.4801976641952,27.98171264871537,China,Wheat,4.164164305967948
2000,215.773179467871,3234.4740482342586,13.163172851226893,Australia,Potatoes,10.468884636347186
2022,2959.8648644686195,588.9323712829063,11.221040583018599,Albania,Rice,1.278647026174931
2016,2945.2925783075257,472.255479752152,31.948539099990153,Australia,Maize,5.498120000610599
2023,2989.2222134843823,3303.464841100217,11.995776664071835,Australia,Wheat,1.428637299658005
2004,1534.446900974977,2736.0273686956148,13.708479517992828,China,Sorghum,1.6191771441872609
2021,2898.665114938799,2156.6984827458614,10.553331888952952,USA,Rice,2.9646263101967727
2010,1307.6777091795166,770.6899931954387,25.708409132466343,India,Rice,6.389151171251121
1994,273.6244338714828,2061.0252882278646,24.559264078958712,Brazil,Sorghum,2.4797365051974456
1995,828.1721218409407,3950.7614989668577,34.672591660881395,Australia,Soybean,2.2949369430389033
2011,2846.829485824677,4449.2099665883925,32.1733099079293,Brazil,Soybean,1.624950399124101
2007,238.54114133911995,3515.8570841214587,20.271079437022742,USA,Potatoes,13.22164707887374
2003,1728.7835791843302,308.9617576455953,19.289646022813375,Brazil,Potatoes,21.111054524337575
1999,411.68444890510136,3355.3447852395816,17.42130085699963,Australia,Rice,2.206396383871079
2002,1001.9104195972197,1212.51809183601,13.810173000947035,China,Rice,6.158768329514562
2020,446.65998199328266,1583.1037027017612,13.452091415050226,Brazil,Potatoes,9.487323385642757
2019,2606.6801391165577,987.4073077203228,13.307092700240135,USA,Sorghum,0.9751764131797211
1992,1854.9979870135762,3881.021395194821,12.852868929669464,USA,Potatoes,24.164303964439394
2019,2725.8981040112762,3246.5245919600225,16.012801060138422,China,Rice,3.7421941652150155
1995,2127.3889587126396,3063.0569224499127,17.66671575782791,Brazil,Wheat,1.4710758880520585
2018,2918.881567486279,3343.1833222496875,34.03947427597289,Brazil,Rice,2.809343840491519
1997,1627.6574333291385,1191.493584405478,24.461831275047142,India,Wheat,4.543356818428885
2022,1988.3896289360487,2228.7756274835547,34.68989436283202,Albania,Wheat,2.4680016568110394
2006,1813.6646956893585,3169.936070529456,19.31167369564183,USA,Rice,7.320335661000434
2000,1555.9292024505157,3186.604197815319,21.440665814736025,India,Maize,8.645260865733583
2002,2568.686223184435,3961.3407951481013,18.114466479131977,USA,Potatoes,17.85786117731168
2000,2004.6703798770086,1442.6487937736717,14.572191272413818,India,Soybean,1.607386162143467
2020,2443.6743415953238,3853.977247267144,13.579117694439478,Albania,Rice,2.227566795076039
2017,2401.819022486757,2206.5205582785093,33.6269799451958,India,Wheat,2.084660153258616
1995,734.9264498348268,3354.1617333740846,34.670267044968895,USA,Rice,6.309781637004951
2005,2020.4578910494024,2284.039706525781,11.122737412718289,Brazil,Potatoes,13.799065032405814
1993,759.0144537077356,4743.564747256807,13.758646868294164,USA,Sorghum,2.0278030894925605
2024,1833.2973390825584,904.7183010608059,20.588102307525567,Australia,Wheat,4.054874316378098
2015,2096.8171164496416,3378.275392025962,14.658336908610183,China,Soybean,1.6942437760037128
2001,2992.2582004452433,2886.9096538331128,19.097009840672083,China,Soybean,2.9847366642709914
2000,285.51753881926743,871.9278943292456,13.227408746490834,Australia,Soybean,0.5
2014,455.47870351841857,339.37161570022295,21.412793918044756,China,Sorghum,0.8491150160680616
2007,415.67474983944817,3997.7305009686015,16.792365404231482,China,Maize,4.046480981877756
2008,1315.4116015468721,795.6821548948633,18.79762639396652,Albania,Wheat,3.588007276280276
2012,2500.4474121602784,940.6683471010222,12.35781628656869,Brazil,Sorghum,0.5
2007,2563.3577318039797,4892.3867777053065,20.703201267753542,Brazil,Wheat,2.8114533980897467
2015,2263.542868019225,3589.1316488683874,34.581440274039245,USA,Sorghum,0.8461908457591547
1995,2711.2590771238533,1259.9293395901002,18.22082617202976,Australia,Sorghum,1.4339223119399358
1993,1104.007843674467,2958.83531115649,31.910731871060875,India,Maize,7.30609174913385
2018,446.83300390643757,2675.2180736285413,31.07997854059213,USA,Wheat,1.6207216498709534
2023,362.82847837158033,4223.921604894099,33.80146045743027,USA,Sorghum,0.6159038663302301
2006,2585.9716149342817,3649.3105316847955,29.752737806677363,USA,Maize,7.362129443592179
2005,2245.2216241903357,4160.288416210997,26.489920676470373,USA,Rice,6.154618656064118
1991,2156.1228568311385,1065.4178740070386,31.41461110568644,Brazil,Potatoes,15.355203254321426
2023,1151.0937479278728,3204.6938297913557,11.891117016433741,India,Sorghum,0.5
1997,1263.7345281310334,210.8018835077178,21.570766429970195,USA,Soybean,4.19860360209829
